Num Topics,CV
10,0.5419683815284148
15,0.5245980856934412
20,0.5821407378169409
25,0.5560531655691233
30,0.5452148495013407
35,0.47548019684094706
40,0.5119714621268073
45,0.5134087088603372
50,0.4893104412835134
55,0.4586150994321817
60,0.4948563658625549
65,0.43556868590075787
70,0.4765622682420404
75,0.46139688917998944
80,0.4618738449020098
85,0.49615705795255993
90,0.5124649262012391
95,0.4846519872155692
100,0.4922388685252298
