Num Topics,CV
10,0.513578404252738
15,0.5798555228788412
20,0.5807636357334218
25,0.5377067985693705
30,0.5416250951999216
35,0.49241313178567053
40,0.5195205949249007
45,0.5215422926645595
50,0.5036510347049274
55,0.4966878620260642
60,0.45835057247309624
65,0.4856662937665294
70,0.45139541585242776
75,0.4822114347012396
80,0.49562346204264823
85,0.4771791005410618
90,0.5012084644177917
95,0.4979123409863273
100,0.49202953954056816
