Num Topics,CV
10,0.6357625446486269
15,0.6199224530812951
20,0.588302699883486
25,0.5738997757868739
30,0.5421864939533575
35,0.5365650126408523
40,0.5656416481147278
45,0.522031155066233
50,0.4759422214817339
55,0.47534162149124176
60,0.5018139611439415
65,0.4515777041424557
70,0.45736926180163107
75,0.44557226216853385
80,0.4667082862587951
85,0.4564470515381849
90,0.46463179859420406
95,0.4627023071271412
100,0.46520048871294406
