Num Topics,CV
10,0.532474317937065
20,0.4460006695626948
30,0.44955000207088686
40,0.45439589182724266
50,0.42400279044074723
60,0.3482984503830663
70,0.37795035610163347
80,0.3619536055860999
90,0.3834478246613673
100,0.38013603468979934
110,0.3579992037424859
120,0.35887207597923265
130,0.3351673580771791
140,0.34208081784497196
150,0.3730805851846272
160,0.36886932933749034
170,0.3481717397395758
180,0.3568950922751597
190,0.3481301604988373
200,0.3803913816923214
