Num Topics,CV
10,0.5233829885494227
15,0.4869075919452386
20,0.5986724762554262
25,0.5831625903817473
30,0.5954813862855587
35,0.5090725521367849
40,0.4925392702711361
45,0.47462384017061504
50,0.46662120881760816
55,0.46740919256117863
60,0.483363633000159
65,0.4951501415722351
70,0.4691813368209686
75,0.48694710096764304
80,0.5320182129256669
85,0.49986685640734285
90,0.45926627217131233
95,0.4709459935774188
100,0.5047922036162357
