Num Topics,CV
10,0.6289746484075374
15,0.6318682791838922
20,0.6258118833572538
25,0.6059561969933575
30,0.5656338741812433
35,0.5637229332448295
40,0.5239232612678637
45,0.5276776158461243
50,0.48279445581508856
55,0.46835280749311775
60,0.46833627042756265
65,0.46855355398302173
70,0.459083911786751
75,0.4729986136509122
80,0.46376225013047845
85,0.4595044396167064
90,0.46864771478901246
95,0.4494173615010232
100,0.4742891942773567
