Num Topics,CV
10,0.5317141764470239
15,0.481599719988416
20,0.4910171343124576
25,0.46460642102328736
30,0.41694988134101646
35,0.4089130590631922
40,0.39495689974799847
45,0.3969345166125459
50,0.4065252229657983
55,0.40127133511492585
60,0.3877319935084189
65,0.3620890071659373
70,0.3978114212071581
75,0.3832342131026358
80,0.348585959658951
85,0.36740115259672146
90,0.3919435516402682
95,0.3583153838017994
100,0.3666595521023401
