Num Topics,CV
10,0.5345042871135309
15,0.5797905122517385
20,0.5561475461009125
25,0.5453461409686485
30,0.5448151955633219
35,0.5319549849284387
40,0.4833195802800694
45,0.4879060934580978
50,0.4853832476291377
55,0.5431095565223762
60,0.4602546452186913
65,0.4822878637213296
70,0.4503316162051854
75,0.46436314745458673
80,0.48644028960109775
85,0.46689595705511516
90,0.4965793021805743
95,0.4558714180670245
100,0.4792949564281078
